149 727 841 270 1174 2819,2048
2078 3207 22 1408 579 48 80 550 493 318,2050
11753 1487 3442 48 4773 270 3 2210 544,2048
2158 13 8986 4352 2595 114 149 26 1120 832 299,2044
3001 11659 560 15 932 18068,2054
514 7414 1205 7415 2211,2046
3283 48 913 914 1707 233 149 26 9099 1275,2049
2588 3 6423 482 12426 7637,2054
3235 798 432 48 386 1535 1155 149,2050
148 1330 270 11164 5958 792 520 22 163,2053
256 6746 631,2044
3038 26 4060 3587 3001 23055 15 839 538 2158,2043
478 22 840 2180 494 149,2054
535 1841 1933 3829 809,2048
1841 2447 149 27544 7911 22 10 27545 1753 326,2054
149 2731 15 27309 13 1796 15068 4069,2043
8366 10 227 6418 715 116,2049
149 5948 48 129,2046
18796 485 486 48 420 487 6581,2047
12306 488 454 1153 149 15 3074 49 582 2793,2051
454 1369 22 2660 2541 48 1802 1804 1774 272,2047
2243 2244 48 9002 1984 318,2054
1241 149 1022 49 4726 759 21447 688,2043
2177 1896 1154 1894 2178,2050
10476 12051 1297 26 3 25375,2045
111 478 1128 40 25616 1711 79 48 10 339 5282 9577 10041 116,2054
8776 2266 554 48 1602 44 2647 759 841,2044
386 535 1382 48 328 327 1753 326 1124,2048
386 315 40 1382 26 3218 2825 299,2051
5340 49 267,2049
2036 1062 13 2091 165 2352 604 15 1054 488 484 3000,2049
114 1154 1624 1330 856 1209 764 22 598 1195,2045
9876 3896 22 6819 1902 3 80 924 169 15 15513 4590 4048,2052
3 123 792 13 1933 677,2043
5422 5073 3389 13279 25471 2257 26 538 2910 298 299,2052
514 792 22 503 48 24091 22770 1849,2054
9092 3 1598 1603 536 2047 10 1399 13 9093 26 3 237 244,2044
7632 926 297 22 1984 318 48 1829 1830 3751,2044
13487 3 3108 4675 79 48 10 11827 3504 5049 116,2048
10 166 669 13 957 40 20201,2052
8900 13 2167 22 493 120 3 4004 269,2045
3796 9723 48 1341 284 26 3029 14756,2054
912 491 270 860 275 2211,2053
114 10 8746 13 44 40 1896 2781,2043
1891 10 2361 13 15394 26 527 882 14627 4602,2050
3 1792 8446 79 40 2763 48 249 420 8447 8448 13 237 2388,2052
1917 3950 2599 8285 270 3 5416 26 111 759 677 244,2047
114 10 1158 13 3867 26 630 1293,2054
840 488 3838 1752 1124 198 10 80 550 10053 278,2049
7291 580 2363 48 10 8159 22 5602 799,2048
1155 2487 48 582 2793 1205 582 1270 149,2051
840 535 489 233 149 15 488 281 901,2052
27468 3000 48 8769 328 5799 1707 3606 26 299 13 298 8257,2052
2417 3437 1120 1046 828 2099 878 22 2697 579 391,2051
2618 4991 3038 26 420 487 860 234,2050
156 10206 2056 270 2165 17167 1051 2541,2050
541 488 3000 22 8146 495 1124,2047
149 3 2093 48 1602 1032 1330,2045
1430 1273 535 1382 114 1221 799 15 1753 799,2054
6300 6301 13 3705 35 48 6302,2048
478 1051 1911 1205 759 454 764 13 8248 9260 587,2052
3 5657 712 792 48 454 149 22 163 49 6558,2052
149 165 2883 683 515,2044
328 3294 792 13 860 272 85 48 494 149,2046
6300 4060 91 48 538 151 22 4257 1275,2047
11 988 764 4332 2274 677 514 16561,2054
111 454 149 79 48 7284 318,2053
4060 1330 1205 4935 13 10 765 325 326 317,2050
535 318 48 420 487 1731 688,2047
149 165 11373 3406 1284 514,2044
1679 9175 10460 1689 4112 1918,2047
8519 8520 7672 772 683 48 4440 388,2048
2964 3526 26 7567 1696 17900 15 3 501 218 2746 1752 278,2051
1002 7221 1124 1205 10 7957 1119 7958 2133,2050
2549 2491 488 3000,2045
3419 1183 3779 22 4784 13 2415 718,2044
1044 18301 114 1046 2211 22 80 550 514 853 22 163 49 1535 1155 149,2044
5830 3389 26 3988 7243 1675 3587,2054
1153 149 48 715 2369 3779,2052
114 738 3791 26 14756,2053
3366 3391 315 48 295 825 149 15 218 271 272,2052
2151 488 1607 13 538 1754 15 538 3827 2397 6570,2052
11897 13006,2050
16456 129 9097 13 20251 1451,2051
459 15 1160 4328 22 17300 2476 15 5781 941,2051
111 1241 149 559 270 488 544 3004 48 488 5561 22 544 6436,2054
188 739 3029 741 26 685 555 712,2048
1382 2211 3 123 2016 13 438 1829 244,2052
1859 677 13 5031 2037 1054 299 48 2825 3991 459,2054
534 799,2044
111 3228 5653 278 48 2964 10 2465 187 13 599,2046
454 988 764 48 278 40 233 149,2050
1864 19228 318,2054
2549 8778 13 150 151 2008 48 281 554,2043
2549 887 1215 1205 24894 2942,2052
218 1120 3208 38 21359 48 680 1120 1386,2049
8900 165 727 3587 15 1160 525 4283 202,2052
643 382 1177 299 117 2089 3779 114 13270,2052
59 233 149 15 13691 111 2183 22 404 95,2045
149 3 561 13 3722 15 3368 1490 432,2046
3 955 40 278 13 15732 48 3038 40 3562 2942,2054
1119 484 6427 370 48 6428 22 1002 362 3293 886 1346,2054
15648 2093 149 48 988 2397,2052
444 358 491 3661 11 416 12245 416,2054
902 1368 1939 48 688 22 1602 1032 149,2045
6961 15129 13 6418 6961 3533 22 34 163 49 4242 1829,2051
3 386 148 211 269 49 192 2625 1205 7610 2655,2046
278 6976 404 40 3038,2050
1841 4091 22 1869 1829 26 860 82 3639,2044
3 535 269 49 1311 5586,2043
860 1602 6685 6686 116 15 328 357 258,2051
52 1273 3,2046
4922 22 4651 931 147 7247,2052
488 2491 335 2810 2008,2046
3875 48 149 22 1335,2053
401 3573 3 420 1280 13 123 12294 11815,2053
9653 114 474 3945 1287 544 1800,2054
3 77 807 6410 48 630 40 6411 15 6412 40 114 1970 3433 22 1160 1829,2047
3 669 13 3755 281 2281 656 16966 482 3208 22 8011 2394,2048
4351 250 434 463 1679 5051 77 1679 860 256 1711 48 6935,2050
1858 299 48 840 1490 3402,2043
111 177 7372 2093 48 3366 2211,2054
278 40 233 149 26 538 3587 270 527 725 861 503,2053
362 4060 91 48 6504 284,2045
9595 1490 397 48 291 3389,2050
386 5482 1738 491 26 359 318,2053
1679 1602 877 459 13 294 725 2801 318,2054
1914 1205 840 602 688,2051
454 149 48 1368 325 1369,2043
1602 967 3431 48 1769 1051 1911,2052
3573 4060 2893 27958 15 11396 227 3038,2043
2180 2047 22 513 26 90 91,2043
535 22562 5243,2048
189 190 192 1981 165 7611 22 6893 6887 5806,2053
4802 17864 48 2037 21385,2053
1896 2779 22 2780 1154 2781 48 168 2782 2783,2045
739 22 759 85 48 454 6558,2053
6557 13 80 550 2235 1205 6558 15 3074 49 2595 3366 6559 13 609 2415,2052
22957 1205 22958 48 3307 194,2054
114 18906 11720 16457 16485,2048
1152 169 1368 82 1711 643 630 1177 3875,2045
10499 988 149,2049
2782 1849 48 554 13 12194 12195,2049
986 15 3029 13932,2052
488 400 725 6557 48 11942 582 792,2052
314 359 360 913 914 48 1273 317 318,2050
3709 5939 7298 114 3 41 11455,2045
4440 256 485 3000 270 256 19963,2043
3 386 168 1203 516,2043
91 117 2343 270 2435 760 5429,2052
2499 2108 4942 48 12620 256 149,2052
232 696 362 886 337 15 4143 366 417 15 5143 1207,2051
149 218 297 15 519 22 218 1883 1960,2045
2716 612 3 328 2165 189 1261 2093 347 592 612,2050
1013 4028 26 3 3218 781 40 536 13 1161 870 2899,2052
3 1273 327 329 358 48 10 1088 2183 13 3 228 271,2048
1655 584 7611 22 6893 557 1605 1830 2464 1097,2049
2717 3097 159 3000,2047
3104 111 582 5510 15 3 2369 13 168 1531,2053
1731 156 15 2362 1619,2047
1858 10693 1490 10693 156 1205 1858 2701 1640,2051
111 44 1215 48 4342 5253 22 1154 1469 15 585,2049
10555 3 1858 1054 10556 988 48 288 1490 3402,2052
314 26948 1711,2052
2218 1895 2090 165 454 14 270 3 1030 2161 1700 1334 278,2052
1430 3038 22 149 48 227 1275,2053
3 9544 278 48 1602 1032 149,2043
23985 2150 165 1467 40 114 80 550 941,2044
1858 156 13 2491 3751 48 2491 40 2593,2052
1270 3893 26 772 1120 832,2043
5667 41 4103 1829 691 2051,2054
1181 493 725 2801 284 49 602 688,2048
1142 149 559 48 2041 1043 3402,2049
420 487 1841 3457 15 22 121 2466 13 2748,2053
1792 913 914 561 1711 1363 48 760 887 848,2047
1120 1173 554 13 7672 10137 5408,2044
1598 22 18801 16916 928 1389 966 1603 275 657,2047
828 1453 26 1464 743 1964 48 1602 1209 234,2048
772 1120 832 15 190 765 926 3 740 460 269,2048
114 3 2223 2303 406 3869,2049
2549 988 9777 48 24028 2594 986,2047
3 322 966 10479 2382 278 48 828 5416 6590 117 1841 1382,2051
6300 291 640 554,2051
10 5917 860 1138 6153,2047
1917 2477 278 630 26 278 129 4001 85,2046
956 22 5574 1012 315 15 3145 2487,2049
759 2093 272 48 420 487 328 218 1939 459,2045
1891 2121 1736 26 10 420 487 957 13 7863 299,2053
860 912 486 48 328 1999 503 367 202 22 739 2000 2001,2049
1044 2089 149,2049
455 1573 15 2491 544 1332,2054
455 1209 3986,2044
2880 490 218 2414 792,2052
3 210 988 149 199 48 1368 1032 957 3893,2047
4294 9759 40 6541 1241 149,2052
2167 8900 15 1160 525,2049
3970 1147 2000 26 1707 1946 1932 503,2053
23985 2150 165 1467 26 1750 218 1613 247,2054
840 825 275 26 230 2309 4897 270 27575 417,2043
8900 13 2167 2158 4283 202,2047
114 10 380 13 3130 986 13 1754 15 484 488 957,2046
114 3412 1984 318,2049
111 598 3174 13 278 208 26 4320 359 1120 799,2043
7345 3373 4995 22 2090,2050
2499 10 3391 13 10741 7956 22 1487 536 10742,2043
1241 491 13 1242 773,2043
1382 13 10671 3264 12470,2046
22880 362 2243 2244 48 488 491,2053
1841 1204 2762 1338 318 48 688 22 1914,2048
14282 861 4995 13 14283 14284 165 14285 1754,2045
150 151 6590 40 114 9923 2008 48 5252 22 9099 1275,2044
740 739 1382 165 2477 3249,2052
21500 862 169 318 48 2496 1878 792,2048
114 743 15841 26 420 685 555 8633 712,2046
1051 4784 40 114 1864 1939 270 2068 1154,2052
3291 1332 3851 1205 362 7666 275,2045
5327 1602 1032 13496 1330 22 1602 1032 2093 1330,2049
513 251 12210 15 82 4658 489 83,2045
3483 13 82 227 247 15 514 2388,2053
114 10 493 83 13 2969 26 1192 48 328 1007 641 773,2052
478 149 15 1274 1989 1916,2044
1914 953 2346 117 3796 26409 5347 27974 22 725 1154,2050
388 40 149 48 1896 514 688,2052
4639 1602 1032 149 1205 4640 957 503,2046
149 165 4457 5952,2045
7330 244 270 2549 5830 3402 48 10 4491 26922 17472,2048
326 2417 244 25842 3 8699 7173 7183,2054
15214 2168 22 2309 630 26 4627 397,2043
2964 5720 48 386 739 1711,2051
2499 1231 26 1858 149,2049
1894 4999 323,2046
2549 3893 13 7 5576 49 985 10 459 13 2614 149,2051
3 853 13 1769 6558,2044
87 432 4147 589 3 988 12298 2593,2053
1981 13 4805 514 1205 189 190 3012 6570,2051
256 2167 3893 13 1485 2153 22 2158,2053
19655 4103 10470 117 28201 1137 11382 3 78 269 49 3038 48 3709 3728,2053
277 329 1738 1643 1120 832 3 2678 1841 278,2048
1270 3893 48 4897 270 8506 3722,2054
1128 40 1486 1158 683,2043
3858 3097 902 2739 359 318,2052
739 1896 487 5499 38 3 1096 116,2044
738 887 1173 1572 22 163 49 711,2047
1430 9369 13 8446 514 15 3 1012 18936 19372 326,2048
278 1297 6597 3067,2048
10499 298 1270 13 488 80 550 3407,2048
3 1310 48 1829 1830 887 741,2054
156 2643 4002 40 149 198 1818 22 4587,2051
59 15 12935,2051
872 1221 278 48 455 683,2050
19091 111 3851 314 291 1779 169 48 494 149,2046
149 2961 22 659 963 48 630 544 2625,2053
1330 40 2594 986 48 686 459,2054
278 764 48 80 550 1124 198 10 1792 15253 3325,2050
1731 6978 455 159 149 48 420 487 2369 1031,2045
3051 825 337 22 168 5821 5822 3 2678 2035 22 3 328 2474 12,2050
3 8130 1215 559 48 194 303 160,2052
12091 1258 1911 48 11220 3340 6015 26 16843 9541,2046
149 1830 5140 2074 1215 22 91 15267 48 630 40 1297,2049
1911 22 459 13 3039 22 7408 3442 26 6688 4103,2049
1858 1155 570 1707 631,2043
913 914 3038 26 420 1275,2043
338 840 1086 1008 2541 386 85 2466 22 163,2053
189 190 192 22 2362 2625 1205 759 315,2050
1258 4999 10071 1490 19661 270 4568 296 2394 48 787 4103 26 6648 718,2043
1230 22 592 3 278 13 478 298 1382 22 149,2045
9622 15 1756 391 48 478 14248 988 149,2046
328 2165 362 4060 91 1205 10 2093 516,2048
860 10292 22 473 474 284,2048
2585 2303 278 48 725 2801 459 165 2477 941,2053
1602 924 1799 48 488 1602 1032 1124,2048
759 1573 26 1753 1984 318,2050
10 1799 1817 3294 202 22 527 882 673,2043
3796 474 9445 2623 26 291 2746 2211,2046
10 662 1409 2542 325 326 48 1330 1176 514,2044
232 696 168 912 117 9103 7286 10 489 312 192,2053
7444 111 1700 169 48 2701 40 7 5220 26 538 234,2052
5821 5822 85 48 1817 916 4897,2049
10 420 3097 1446 48 928 929 1624,2051
149 12051 482 281 49 985 10 4717 13 759 27899 554,2048
6683 13702 48 1602 1032 988 149 15 727 514 506,2053
2969 26 16169 48 579 3845 114 296,2048
1241 149 13 278 2679 270 535 6853,2048
329 129 22 329 765 460 762 48 9825 315,2050
3 508 5345 48 237 2921,2050
798 4848 48 1338 1339 1330,2044
149 15 9865 136 7742 132 22 237 1506,2045
386 85 48 1753 901 1409 1751 1752 792,2050
811 1081 764 26 860 1602 6685 2476,2048
739 6894 16457 6780 15 3361 1300,2047
2592 2593 40 114 1933 1914 22 1894 40 2594 2595,2050
3 9323 22 13241 2763 48 2093 1798 601 2008,2051
478 149 117 3406 1284 26 6686 284 15 1452 941,2052
10619 4527 7045 48 6671 9579 270 1674 298 299,2052
860 23617 48 454 5791,2053
1241 1382 48 9002 688,2043
2964 2444 482 2419 57 2415 1062 165 1602 2074 2421 514 270 488 1223 218 2687 792,2045
2093 963 13 1368 561 1984 318,2045
3494 3340 1871 298 299,2053
2717 1090 149 15 1771 3849 1205 386 1755 1209 515,2053
209 3815 85 3 4628 559 22 493 2466,2053
890 609 4833 3751 165 6844 1154 123 202,2054
277 265 8184 243 6707 318 13 3223 281,2047
256 1711 48 1776 901 1523 26935 269 4133,2047
1731 913 914 3038,2054
3 61 6413 4048 48 2156 1310 3533 15 1771 3029 90 6040,2047
5013 10 1197 13 4673 40 2731 26 10535 2222,2048
488 2160 1526 318 15 189 190 1102,2049
1858 714 715 1865 22 149 48 6761 957 459,2047
149 1054 988 5720 48 1490 3402,2043
739 1081 764 48 1241 149,2046
227 860 3038 15 535 825 3402,2050
478 22 14234 6541 1241 149,2053
454 912 6558,2054
328 11168 3478 1972 15 680 4526 219 222 7619 967,2052
322 542 40 1330 85 48 2309 514,2052
3 494 149 559 48 91 117 2343,2049
1273 542 491 48 860 503 15 111 196 151 1958,2043
1613 2655 13 2533 48 156 3963 725 2801,2043
1078 22 3419 3504 111 902 1731 278 48 2415 12944,2043
359 360 913 914 22 1383 1382 5454 10 2936,2053
17584 861 1756 48 3829 1330,2048
4685 7940 326 2166 48 1400 5385,2044
6285 7224 516 111 478 22 387 7224 835 48 420 487 514 515,2053
2166 48 2507 26 2382 1368 1958 318,2048
514 388 26 4242 40 514 3951 10 404 13 83,2051
149 1871 298 299 15 4667 129 503,2046
2908 1799 3 2908 215 1332 48 3235 4030,2045
156 4060 1602 1334 14 26 454 19139,2044
165 798 4655 49 6071 114 3810 2211,2053
3309 60 13 10657 5195 49 1432 11477 348,2051
494 59 48 535 6156 26 10 3462 1295,2050
114 85 48 488 1602 2210 3828,2050
3389 7044 404 1379 10346,2051
1331 147 988 149 15 1054 298 299,2051
3 1778 5384 211 269 49 988 764,2046
425 149 15 12108 22 260 258,2052
14852 4273 8544 482 14853 14854 8776 7301 239 240 26 298 299,2053
1401 1368 741,2045
438 933 136 13 602 3328 90 115 284,2045
759 315 15 739 391 48 468 5097 149,2053
1002 1083 1046,2054
3796 1798 515 48 774 588 3533 15 2930 1288,2051
939 460 149 26 685 555 712 15 4088 1555,2048
460 40 503 22 1458 3986 48 719 711 712 15 1818,2051
111 838 269 48 5083 688 5081 3218 5293,2049
3 210 211 48 3217 1155 1192,2047
1155 3186 15 10787 10360 27425,2052
14856 2588 4971 6917 12175 383 165 604 121 582 683,2054
3 559 48 2072 13 3793 22 1841 630,2046
4691 4397 80 926 26363 1335,2053
2730 22 4351 1106 49 688 40 825 337,2047
149 7059 417 48 2257 22 3402 26 2260 15 1858 299,2046
1383 2885 913 914,2054
3 535 233 149 559 270 958 601 2008,2045
5843 13 2585 26 299,2054
2469 1195 474 79 48 1798 601 494,2046
149 49 2632 2649 1685 26 1487 299,2043
4468 5264 22 14792 26 9031 156,2045
8909 315 48 2369 459 15 1871 298 299,2054
1535 1155 149 15 1858 2382 318,2052
4060 902 82 278 48 725 2690 82 514 792,2043
270 1486 2622 49 415 6254,2046
1195 388 280 48 330 1602 44 2751,2046
1401 1798 22 9999 432 165 249 80 2941,2048
1241 2281 13 459 318,2047
1486 6981 270 7480 1486 792,2046
3 3748 559 48 10751 929 514,2053
988 1330 48 3147 314 485 486,2047
25991 111 788 2078 461 269 49 1707 90 503 284,2048
7122 5051 5058 48 454 1841 3038,2048
156 604 270 8013 8051 4884 799,2048
478 455 192 190 208,2051
111 902 1368 5702 278 48 536 514,2048
13194 1640 48 1535 1155 149,2052
386 688 779 48 80 550 1753 2382 318,2054
3 166 278 48 4789 3317 117 270 256 2248,2044
2585 1624 26 538 725 2595 299,2048
1400 1167 656 149 841 270 1032 40 6558,2046
727 1408 1051 2257 48 147 2647 149 111 16011 17905 2257 3074,2049
17483 17484 26 4060 240 121 8238,2043
6887 1751 1383 1382,2048
10 1744 13 1648 5610 1176 1332,2052
420 487 3051 759 4921,2052
114 10 2045 13 2093 542 98 2241,2045
9841 9842 4848 22 8291 3898 2093,2050
386 1911 13 727 2121 1736 1174 117 235 1754 270 2491 4099,2043
111 13954 7134 269 49 1154 4395 40 114 15441 211,2043
114 2102 1330 22 18126 1911,2051
5482 2072 13 10871 318,2043
149 4449 488 318 13 8295 4586,2052
24958 21112 26 82 3649,2054
3149 3062 486 26 538 22 1012 725,2054
1917 1474 22 4247 6960 117 15165,2045
1731 2397 6570 48 582 688 1862 22 386 85,2045
6992 3899 3900 329 48 772 323 1382 13 535 1273 318,2053
347 3777 149 2093 85,2043
3 2281 13 2830 22 1153 4457 659 318 48 1043 2039,2053
24157 3 1486 16838 559 48 5703 40 2593,2045
6239 9467 1153 149,2054
3796 4402 49 487 82 1382,2053
123 1474 48 291 1751 3850 1313 1382,2052
256 49 229 83 1465 139 13 4093,2052
10 24965 24966 59 4112 91 51 3 565 924,2043
188 1486 14403 26 20477 270 774 588 91,2043
8307 121 3 3108 478 50 13 2623,2043
114 4822 5051 1731 688 26 420 487 8682,2049
147 7330 13 7331 4071,2052
148 1332 48 1798 491,2043
149 712 165 4602 7044 117 2681 669,2048
227 15100 1792 49 237 2850 778,2046
149 739 5422 40 1607,2047
1188 2499 1417 22 744 3 1334 1091 3310 3311 26 3 1487 536,2053
3 743 4819 454 4007 15 725 4820 1344,2051
1154 8939 22 230 1285 13 8476 48 1275,2054
1602 1186 149 15 4864 808,2049
114 10 1197 13 2701 151 1270 26 12156 3038,2046
10989 13932 22 10593 3858 557 3 1008 269,2054
887 1173 2782 1369 48 730 420 2082 3442,2051
2598 1167 149 48 582 688,2046
886 6570 337,2048
10 3689 514 2978,2048
5083 727 228 683 48 1155 149,2049
489 233 149 15 4651 931 230 297,2053
25053 148 1914 270 10407,2052
359 338 2881 318,2053
2243 2244 48 362 1313 1382 15 1368 1027,2045
709 6405 3402 15 5185 1916,2052
3 123 1153 114 10 2089 13 2093 506 15 3074 49 192 4507 1339,2048
3 328 2165 269 49 4060 91,2045
3 1009 9630 269 48 10 201 13 189 190 192 2625,2048
861 5837 5835,2046
210 1138 2870 1241 315 1205 3 2472 19477 2215,2053
1817 4999 1815 7625 3038 22 4372,2053
3038 303 1602 44 3628 28 3 868 3038 269,2054
3176 1705 2469 1711,2051
2600 2037 599 26 4521 604,2047
828 1242 773 117 391 916 688,2052
3 3005 912 6804 516 48 10 3130 209 2435 2436 116,2047
3 3899 3900 3728 13 10 8159 326,2043
1086 230 503 212 26 1274 196 234,2050
2549 3728 22 168 169 4247 13 1273 1124 318,2052
772 10848 459 48 7985 1711 15 1871 298 299,2052
8820 16350 1250 26 1297 3038,2054
4037 2585 278 48 7451 5791 3752,2054
4149 22 3304 5169 26 3 2093 40 1009 4007,2044
149 165 5511 48 955 2303 3699,2047
3210 887 1195 2768 45 1085 4149 198 901,2054
114 6191 22 10 6153 6192 813,2044
3462 3783 13 3 542 3419 930,2052
229 825 3728 26 5620 233 149,2054
114 1602 2035 988 149,2047
828 1495 432 48 727 259 2793,2054
2071 1911 270 725 765 2592 3240,2054
4242 40 514 3951 15 4060 7801 26 4254 6976,2048
740 4784 13 1864 1154 26 420 228 506,2045
14506 3 1195 49 760 887 848 15 4088 1154,2047
1858 147 149 270 11439 11440,2053
19401 3707 49 2968 10 3402 13 1137 8099,2046
4328 6015 26 727 5726 764 284,2049
1525 259 6310 49 14057 3 18850 48 1051 1902 303 78 4239,2051
2045 22 1817 3735 26 359 1120 799,2048
913 914 286 13452,2051
387 4117 28372 281 156 40 114 514 1335 413,2052
149 49 1413 2654 26 454 19139,2046
1335 1330 2941,2043
1485 808 208 48 455 459,2043
1176 765 7725 8915 799,2044
8729 811 4001,2054
2717 2248 2877 318 48 1914 17098 4656 49 2618 291 3782 2654,2046
739 779 48 860 210 503 198 3324 901 3325,2050
1696 335 1284 48 787 8868,2051
114 329 203 22 362 1382 48 455 1027,2051
5503 1346 79 48 7451 8387 4389,2053
744 87 5445 6787 20165 2476 20166,2053
149 49 3119 599 26 604,2044
811 535 5080 688 22 3186,2051
237 3430 1911 1205 3430 7116 3012 149,2053
1914 165 860 2880 3751 1579 9065 5598 22 4470 1195 515 51 10 3274,2054
5258 26 1487 116 513 744 2507 26770 536 653,2053
78 169 170 48 9467 2051,2044
1486 1711 26 2386 514 5567 22 3703,2043
10192 4105 2987 10716 4107 4103,2053
15277 12087 662 1205 1841 1382,2044
1330 117 4845 860 192 3830,2045
2180 3728 13 1490 3912 630 1205 1311 149 165 14487 4602,2054
6306 840 3359 198 4089 291 318,2049
3038 15 6451 6452 2903 6453,2053
3796 116 6033 26 151 40 3797,2045
1917 1167 149 26 526 2614,2044
149 165 3217 1155 514 117 10 1623 808 1939 1161 1939 79,2052
3129 156 1858 2260 22 4449 1526 49 3396 618 22 169 26 3 4628 559,2054
488 149 48 860 1223 503,2051
1241 149 13 298 3413 297 15 1753 799,2045
12999 1233 2785 3 1800 48 386 955 1475 6593 26 4060 6592,2053
1270 3893 48 4897 270 8506 3722,2054
10 872 1736 13 295 825 3556,2046
6285 5049 6310 26 860 256 1711 48 3481,2051
1858 1054 298 536 48 582 6557,2052
4260 1894 19997 13 6972 1182 18586 7801,2045
2966 2090 270 27705 22 16308 514 165 18287 8248,2054
10100 5753 170 1205 455 459,2047
3 560 13 1008 1083 1205 10 7009 5943 96 114 10 3372 7014,2054
23709 10556 3 347 924 5671 1618 2135 1829 559,2047
3 3748 40 9972 1446 48 2782 3038 198 1818,2047
488 1798 601 902 10209,2048
1602 1162 291 3389 3 2167 2035,2054
478 2987 13 2721 6217 1205 9420,2053
1792 886 297 48 420 1700 515,2045
1984 318 48 1579 1841 22 2167 1902 165 3030 514,2051
1273 2447 690 40 114 9101 9102 244,2043
5610 3108 503,2046
2218 8404 149 13 3048 910 417 15 1753 317 318,2046
4671 2967 1334 318 48 1892 1526 792,2048
1383 1382 48 1273 535 805 1124,2054
114 10 50 13 17612 19534 26 4114 3038,2044
1696 478 1707 494 149 15 10 1209 6495,2052
1330 4226 869 14698 1205 11659 560,2050
3340 1911 48 11067 3457,2051
149 4457 715 2690 2211 15 163 49 3358 514 792,2044
1963 4457 799,2053
2549 690 13 478 12878 515 165 420 630 3680,2050
725 514 396 117 6154 1522,2052
957 1332 48 455 459,2051
386 860 4640 1404 516 13 11890,2051
3 438 269 48 1841 1382 270 798 4848,2054
1535 5411 1330 7878 7672 683 117 840 1176 1153 149,2048
2089 149 48 3129 156 1334 22 950,2052
8957 149 48 5327 1795 236 2961 764 40 114 4060 1274 196 432,2050
643 3869 4239 49 22 165 10 2415,2049
2696 10 2019 83 79 48 12210 270 494 149 1192,2050
24008 4676 149 1689 26043 22 11220 5511,2043
25226 111 79 48 1330 270 210 4858 7613,2045
913 914 535 233 149,2047
759 1008 1624 26 6686 183,2049
514 2942 38 772 1120 832,2053
179 514 1339 982 1382 3 10593 3858 269 49 455 149,2043
454 1375 988 764,2044
1535 1155 2093 2397 48 291 3389,2048
149 2731 270 256 893 669,2049
2593 515 22 3184 1902 768 11 939 1284 1285 1148,2046
4527 6032 149 82 957 48 1120 832,2047
11462 22722 3 1514 16788 269 49 1705 1466 48 1310 3533,2050
420 487 1707 488 1554 491,2049
149 1499 1607 13 725 2690 799,2045
2653 237 5408 198 1244 194,2053
1430 1382 48 2825 1615 165 11942 6562,2052
6999 202 48 10 1258 26 986 13 1753 799,2045
1711 179 15584 982,2049
1711 40 474 3038 15 6804 468 194 26 2037,2047
1858 2235 13 2210 21582,2048
87 12175 10196 49 3 494 1097 22 370 48 1892 582 775,2054
6086 4748 2362 19014,2046
11776 2151 7 3046 165 11777 3668,2051
1602 1032 149 13 1753 1984 318,2043
232 696 3391 315 48 359 1310 299,2052
22199 11459 1829 22 1841 3038 38 1022 49 11826 15 3 41 4112,2053
1360 3229 198 1818 48 2491 2957 247 1315 3029,2048
1186 1914 370 40 114 10 9353 9354 278,2043
149 15 4671 1186 901 10 3391 13 1104 19007,2054
111 1970 79 48 513 510 958 3095 26 535 299,2054
1814 861 1841 680 715 284,2051
1602 44 3957 3402 5532 22 85,2043
860 11002 208 85 48 420 487 503,2050
3 1229 792 13 988 3134 26 618 85,2044
3 3038 40 8710 244 48 183 696 3 4105 14327,2053
2600 14040 314 1753 336 315,2049
114 738 7229 5716 13 6946 45 1349 220 7230 15 2261 5046 7231 7232 4847,2053
2382 582 156 270 4457 4579,2053
420 487 6686 284 22 19334 149,2049
2007 189 901 22 386 779,2043
1781 1782 535 6853 1841 2072 15 1229 2466,2053
454 190 3986 48 9353 9354 3 9377 2476 269,2053
5702 478 218 1124 15 358 765 315,2054
1167 1368 1486 149 10527 1335 15 982 1524,2046
478 272 13 1152 1793 48 2093 370 270 9427 2585 271,2052
24019 3 11453 1922 2378 13 6792 4112 7965 48 10 787 487 5877 4112 12664 1599,2046
1054 1859 1858 149 48 2037 1051 688,2048
26314 10830 10 672 2158 13 26315 2652,2052
744 2469 1474,2054
2588 78 4268 4093 26 420 6972 4254 4239,2045
5848 1280 38 3 669 580 48 5416 3038 22 149,2048
3 386 1383 269 48 149 359 798 392 169 318,2053
23895 3038 669 22 1312,2051
1602 1186 149 114 2362 2651 544,2047
1383 1382 48 2653,2047
1602 44 474 188 114 1015 22832 22833,2054
5389 792 114 10 4671 2491,2047
2600 10 4918 957 26 544 40 149,2049
3838 13115 792 48 1738 773 198 10 739 8902 1153,2053
4440 7224 189 190 1346 15 2166,2048
1487 3038 86 1180 117 12374 1941 8101 28,2052
148 5884 5051 1338 1339 26 148 1330,2049
277 49 17430 3 612 121 3056 10 4656 3 535 1984 278 48 759 2653 22 23019 579,2047
2739 359 5554 1911,2053
2435 4548 2941,2050
3988 22 5446 1753 799,2052
454 149 860 861 22 862 863,2046
677 335 2810 494 1205 10 26209 18107 23953 129 3584,2054
1138 5665 3147 1858 536 677 117 1181 2821 5733 4835,2053
16538 48 4254 4239,2054
8075 3 680 240 278 15 4673 1522,2051
114 580 3783 13 798 2717 3 4078 470,2052
5664 5665 7133 22 1197 38 478 3000 2133,2044
